"gutenberg_id" "text"
55 ""
55 "“And I shall never have a heart,” spoke the Tin Woodman."
55 ""
55 "“And I shall never see Aunt Em and Uncle Henry,” said Dorothy,"
55 "beginning to cry."
55 ""
55 "“Be careful!” cried the green girl. “The tears will fall on your green"
55 "silk gown and spot it.”"
55 ""
55 "So Dorothy dried her eyes and said, “I suppose we must try it; but I am"
55 "sure I do not want to kill anybody, even to see Aunt Em again.”"
55 ""
55 "“I will go with you; but I’m too much of a coward to kill the Witch,”"
55 "said the Lion."
55 ""
55 "“I will go too,” declared the Scarecrow; “but I shall not be of much"
55 "help to you, I am such a fool.”"
55 ""
55 "“I haven’t the heart to harm even a Witch,” remarked the Tin Woodman;"
55 "“but if you go I certainly shall go with you.”"
55 ""
55 "Therefore it was decided to start upon their journey the next morning,"
55 "and the Woodman sharpened his axe on a green grindstone and had all his"
55 "joints properly oiled. The Scarecrow stuffed himself with fresh straw"
55 "and Dorothy put new paint on his eyes that he might see better. The"
55 "green girl, who was very kind to them, filled Dorothy’s basket with"
55 "good things to eat, and fastened a little bell around Toto’s neck with"
55 "a green ribbon."
55 ""
55 "They went to bed quite early and slept soundly until daylight, when"
55 "they were awakened by the crowing of a green cock that lived in the"
55 "back yard of the Palace, and the cackling of a hen that had laid a"
55 "green egg."
55 ""
55 ""
55 ""
55 ""
55 "<Chapter XII"
55 "The Search for the Wicked Witch>"
55 ""
55 ""
55 "The soldier with the green whiskers led them through the streets of the"
55 "Emerald City until they reached the room where the Guardian of the"
55 "Gates lived. This officer unlocked their spectacles to put them back in"
55 "his great box, and then he politely opened the gate for our friends."
55 ""
55 "“Which road leads to the Wicked Witch of the West?” asked Dorothy."
55 ""
55 "“There is no road,” answered the Guardian of the Gates. “No one ever"
55 "wishes to go that way.”"
55 ""
55 "“How, then, are we to find her?” inquired the girl."
55 ""
55 "“That will be easy,” replied the man, “for when she knows you are in"
55 "the country of the Winkies she will find you, and make you all her"
55 "slaves.”"
55 ""
55 "“Perhaps not,” said the Scarecrow, “for we mean to destroy her.”"
55 ""
55 "“Oh, that is different,” said the Guardian of the Gates. “No one has"
55 "ever destroyed her before, so I naturally thought she would make slaves"
55 "of you, as she has of the rest. But take care; for she is wicked and"
55 "fierce, and may not allow you to destroy her. Keep to the West, where"
55 "the sun sets, and you cannot fail to find her.”"
55 ""
55 "They thanked him and bade him good-bye, and turned toward the West,"
55 "walking over fields of soft grass dotted here and there with daisies"
55 "and buttercups. Dorothy still wore the pretty silk dress she had put on"
55 "in the palace, but now, to her surprise, she found it was no longer"
55 "green, but pure white. The ribbon around Toto’s neck had also lost its"
55 "green color and was as white as Dorothy’s dress."
55 ""
55 "The Emerald City was soon left far behind. As they advanced the ground"
55 "became rougher and hillier, for there were no farms nor houses in this"
55 "country of the West, and the ground was untilled."
55 ""
55 "In the afternoon the sun shone hot in their faces, for there were no"
55 "trees to offer them shade; so that before night Dorothy and Toto and"
55 "the Lion were tired, and lay down upon the grass and fell asleep, with"
55 "the Woodman and the Scarecrow keeping watch."
55 ""
55 "Now the Wicked Witch of the West had but one eye, yet that was as"
55 "powerful as a telescope, and could see everywhere. So, as she sat in"
55 "the door of her castle, she happened to look around and saw Dorothy"
55 "lying asleep, with her friends all about her. They were a long distance"
55 "off, but the Wicked Witch was angry to find them in her country; so she"
55 "blew upon a silver whistle that hung around her neck."
55 ""
55 "At once there came running to her from all directions a pack of great"
55 "wolves. They had long legs and fierce eyes and sharp teeth."
55 ""
55 "“Go to those people,” said the Witch, “and tear them to pieces.”"
55 ""
55 "“Are you not going to make them your slaves?” asked the leader of the"
55 "wolves."
55 ""
55 "“No,” she answered, “one is of tin, and one of straw; one is a girl and"
55 "another a Lion. None of them is fit to work, so you may tear them into"
55 "small pieces.”"
55 ""
55 "“Very well,” said the wolf, and he dashed away at full speed, followed"
55 "by the others."
55 ""
55 "It was lucky the Scarecrow and the Woodman were wide awake and heard"
55 "the wolves coming."
55 ""
55 "“This is my fight,” said the Woodman, “so get behind me and I will meet"
55 "them as they come.”"
55 ""
55 "He seized his axe, which he had made very sharp, and as the leader of"
55 "the wolves came on the Tin Woodman swung his arm and chopped the wolf’s"
55 "head from its body, so that it immediately died. As soon as he could"
55 "raise his axe another wolf came up, and he also fell under the sharp"
55 "edge of the Tin Woodman’s weapon. There were forty wolves, and forty"
55 "times a wolf was killed, so that at last they all lay dead in a heap"
55 "before the Woodman."
55 ""
55 "Then he put down his axe and sat beside the Scarecrow, who said, “It"
55 "was a good fight, friend.”"
55 ""
55 "They waited until Dorothy awoke the next morning. The little girl was"
55 "quite frightened when she saw the great pile of shaggy wolves, but the"
55 "Tin Woodman told her all. She thanked him for saving them and sat down"
55 "to breakfast, after which they started again upon their journey."
55 ""
55 "Now this same morning the Wicked Witch came to the door of her castle"
55 "and looked out with her one eye that could see far off. She saw all her"
55 "wolves lying dead, and the strangers still traveling through her"
55 "country. This made her angrier than before, and she blew her silver"
55 "whistle twice."
55 ""
55 "Straightway a great flock of wild crows came flying toward her, enough"
55 "to darken the sky."
55 ""
55 "And the Wicked Witch said to the King Crow, “Fly at once to the"
55 "strangers; peck out their eyes and tear them to pieces.”"
55 ""
55 "The wild crows flew in one great flock toward Dorothy and her"
55 "companions. When the little girl saw them coming she was afraid."
55 ""
55 "But the Scarecrow said, “This is my battle, so lie down beside me and"
55 "you will not be harmed.”"
55 ""
55 "So they all lay upon the ground except the Scarecrow, and he stood up"
55 "and stretched out his arms. And when the crows saw him they were"
55 "frightened, as these birds always are by scarecrows, and did not dare"
55 "to come any nearer. But the King Crow said:"
55 ""
55 "“It is only a stuffed man. I will peck his eyes out.”"
55 ""
55 "The King Crow flew at the Scarecrow, who caught it by the head and"
55 "twisted its neck until it died. And then another crow flew at him, and"
55 "the Scarecrow twisted its neck also. There were forty crows, and forty"
55 "times the Scarecrow twisted a neck, until at last all were lying dead"
55 "beside him. Then he called to his companions to rise, and again they"
55 "went upon their journey."
55 ""
55 "When the Wicked Witch looked out again and saw all her crows lying in a"
55 "heap, she got into a terrible rage, and blew three times upon her"
55 "silver whistle."
55 ""
55 "Forthwith there was heard a great buzzing in the air, and a swarm of"
55 "black bees came flying toward her."
55 ""
55 "“Go to the strangers and sting them to death!” commanded the Witch, and"
55 "the bees turned and flew rapidly until they came to where Dorothy and"
55 "her friends were walking. But the Woodman had seen them coming, and the"
55 "Scarecrow had decided what to do."
55 ""
55 "“Take out my straw and scatter it over the little girl and the dog and"
55 "the Lion,” he said to the Woodman, “and the bees cannot sting them.”"
55 "This the Woodman did, and as Dorothy lay close beside the Lion and held"
55 "Toto in her arms, the straw covered them entirely."
55 ""
55 "The bees came and found no one but the Woodman to sting, so they flew"
55 "at him and broke off all their stings against the tin, without hurting"
55 "the Woodman at all. And as bees cannot live when their stings are"
55 "broken that was the end of the black bees, and they lay scattered thick"
55 "about the Woodman, like little heaps of fine coal."
55 ""
55 "Then Dorothy and the Lion got up, and the girl helped the Tin Woodman"
55 "put the straw back into the Scarecrow again, until he was as good as"
55 "ever. So they started upon their journey once more."
55 ""
55 "The Wicked Witch was so angry when she saw her black bees in little"
55 "heaps like fine coal that she stamped her foot and tore her hair and"
55 "gnashed her teeth. And then she called a dozen of her slaves, who were"
55 "the Winkies, and gave them sharp spears, telling them to go to the"
55 "strangers and destroy them."
55 ""
55 "The Winkies were not a brave people, but they had to do as they were"
55 "told. So they marched away until they came near to Dorothy. Then the"
55 "Lion gave a great roar and sprang towards them, and the poor Winkies"
55 "were so frightened that they ran back as fast as they could."
55 ""
55 "When they returned to the castle the Wicked Witch beat them well with a"
55 "strap, and sent them back to their work, after which she sat down to"
55 "think what she should do next. She could not understand how all her"
55 "plans to destroy these strangers had failed; but she was a powerful"
55 "Witch, as well as a wicked one, and she soon made up her mind how to"
55 "act."
55 ""
55 "There was, in her cupboard, a Golden Cap, with a circle of diamonds and"
55 "rubies running round it. This Golden Cap had a charm. Whoever owned it"
55 "could call three times upon the Winged Monkeys, who would obey any"
55 "order they were given. But no person could command these strange"
55 "creatures more than three times. Twice already the Wicked Witch had"
55 "used the charm of the Cap. Once was when she had made the Winkies her"
55 "slaves, and set herself to rule over their country. The Winged Monkeys"
55 "had helped her do this. The second time was when she had fought against"
55 "the Great Oz himself, and driven him out of the land of the West. The"
55 "Winged Monkeys had also helped her in doing this. Only once more could"
55 "she use this Golden Cap, for which reason she did not like to do so"
55 "until all her other powers were exhausted. But now that her fierce"
55 "wolves and her wild crows and her stinging bees were gone, and her"
55 "slaves had been scared away by the Cowardly Lion, she saw there was"
55 "only one way left to destroy Dorothy and her friends."
55 ""
55 "So the Wicked Witch took the Golden Cap from her cupboard and placed it"
55 "upon her head. Then she stood upon her left foot and said slowly:"
55 ""
55 "“Ep-pe, pep-pe, kak-ke!”"
55 ""
55 "Next she stood upon her right foot and said:"
55 ""
55 "“Hil-lo, hol-lo, hel-lo!”"
55 ""
55 "After this she stood upon both feet and cried in a loud voice:"
55 ""
55 "“Ziz-zy, zuz-zy, zik!”"
55 ""
55 "Now the charm began to work. The sky was darkened, and a low rumbling"
55 "sound was heard in the air. There was a rushing of many wings, a great"
55 "chattering and laughing, and the sun came out of the dark sky to show"
55 "the Wicked Witch surrounded by a crowd of monkeys, each with a pair of"
55 "immense and powerful wings on his shoulders."
55 ""
55 "One, much bigger than the others, seemed to be their leader. He flew"
55 "close to the Witch and said, “You have called us for the third and last"
55 "time. What do you command?”"
55 ""
55 "“Go to the strangers who are within my land and destroy them all except"
55 "the Lion,” said the Wicked Witch. “Bring that beast to me, for I have a"
55 "mind to harness him like a horse, and make him work.”"
55 ""
55 "“Your commands shall be obeyed,” said the leader. Then, with a great"
55 "deal of chattering and noise, the Winged Monkeys flew away to the place"
55 "where Dorothy and her friends were walking."
55 ""
55 "Some of the Monkeys seized the Tin Woodman and carried him through the"
55 "air until they were over a country thickly covered with sharp rocks."
55 "Here they dropped the poor Woodman, who fell a great distance to the"
55 "rocks, where he lay so battered and dented that he could neither move"
55 "nor groan."
55 ""
55 "Others of the Monkeys caught the Scarecrow, and with their long fingers"
55 "pulled all of the straw out of his clothes and head. They made his hat"
55 "and boots and clothes into a small bundle and threw it into the top"
55 "branches of a tall tree."
55 ""
55 "The remaining Monkeys threw pieces of stout rope around the Lion and"
55 "wound many coils about his body and head and legs, until he was unable"
55 "to bite or scratch or struggle in any way. Then they lifted him up and"
55 "flew away with him to the Witch’s castle, where he was placed in a"
55 "small yard with a high iron fence around it, so that he could not"
55 "escape."
55 ""
55 "But Dorothy they did not harm at all. She stood, with Toto in her arms,"
55 "watching the sad fate of her comrades and thinking it would soon be her"
55 "turn. The leader of the Winged Monkeys flew up to her, his long, hairy"
55 "arms stretched out and his ugly face grinning terribly; but he saw the"
55 "mark of the Good Witch’s kiss upon her forehead and stopped short,"
55 "motioning the others not to touch her."
55 ""
55 "“We dare not harm this little girl,” he said to them, “for she is"
55 "protected by the Power of Good, and that is greater than the Power of"
55 "Evil. All we can do is to carry her to the castle of the Wicked Witch"
55 "and leave her there.”"
55 ""
55 "So, carefully and gently, they lifted Dorothy in their arms and carried"
55 "her swiftly through the air until they came to the castle, where they"
55 "set her down upon the front doorstep. Then the leader said to the"
55 "Witch:"
55 ""
55 "“We have obeyed you as far as we were able. The Tin Woodman and the"
55 "Scarecrow are destroyed, and the Lion is tied up in your yard. The"
55 "little girl we dare not harm, nor the dog she carries in her arms. Your"
55 "power over our band is now ended, and you will never see us again.”"
55 ""
55 "Then all the Winged Monkeys, with much laughing and chattering and"
55 "noise, flew into the air and were soon out of sight."
55 ""
55 "The Wicked Witch was both surprised and worried when she saw the mark"
55 "on Dorothy’s forehead, for she knew well that neither the Winged"
55 "Monkeys nor she, herself, dare hurt the girl in any way. She looked"
55 "down at Dorothy’s feet, and seeing the Silver Shoes, began to tremble"
55 "with fear, for she knew what a powerful charm belonged to them. At"
55 "first the Witch was tempted to run away from Dorothy; but she happened"
55 "to look into the child’s eyes and saw how simple the soul behind them"
55 "was, and that the little girl did not know of the wonderful power the"
55 "Silver Shoes gave her. So the Wicked Witch laughed to herself, and"
55 "thought, “I can still make her my slave, for she does not know how to"
55 "use her power.” Then she said to Dorothy, harshly and severely:"
55 ""
55 "“Come with me; and see that you mind everything I tell you, for if you"
55 "do not I will make an end of you, as I did of the Tin Woodman and the"
55 "Scarecrow.”"
55 ""
55 "Dorothy followed her through many of the beautiful rooms in her castle"
55 "until they came to the kitchen, where the Witch bade her clean the pots"
55 "and kettles and sweep the floor and keep the fire fed with wood."
55 ""
55 "Dorothy went to work meekly, with her mind made up to work as hard as"
55 "she could; for she was glad the Wicked Witch had decided not to kill"
55 "her."
55 ""
55 "With Dorothy hard at work, the Witch thought she would go into the"
55 "courtyard and harness the Cowardly Lion like a horse; it would amuse"
55 "her, she was sure, to make him draw her chariot whenever she wished to"
55 "go to drive. But as she opened the gate the Lion gave a loud roar and"
55 "bounded at her so fiercely that the Witch was afraid, and ran out and"
55 "shut the gate again."
55 ""
55 "“If I cannot harness you,” said the Witch to the Lion, speaking through"
55 "the bars of the gate, “I can starve you. You shall have nothing to eat"
55 "until you do as I wish.”"
55 ""
55 "So after that she took no food to the imprisoned Lion; but every day"
55 "she came to the gate at noon and asked, “Are you ready to be harnessed"
55 "like a horse?”"
55 ""
55 "And the Lion would answer, “No. If you come in this yard, I will bite"
55 "you.”"
55 ""
55 "The reason the Lion did not have to do as the Witch wished was that"
55 "every night, while the woman was asleep, Dorothy carried him food from"
55 "the cupboard. After he had eaten he would lie down on his bed of straw,"
55 "and Dorothy would lie beside him and put her head on his soft, shaggy"
55 "mane, while they talked of their troubles and tried to plan some way to"
55 "escape. But they could find no way to get out of the castle, for it was"
55 "constantly guarded by the yellow Winkies, who were the slaves of the"
55 "Wicked Witch and too afraid of her not to do as she told them."
55 ""
55 "The girl had to work hard during the day, and often the Witch"
55 "threatened to beat her with the same old umbrella she always carried in"
55 "her hand. But, in truth, she did not dare to strike Dorothy, because of"
55 "the mark upon her forehead. The child did not know this, and was full"
55 "of fear for herself and Toto. Once the Witch struck Toto a blow with"
55 "her umbrella and the brave little dog flew at her and bit her leg in"
55 "return. The Witch did not bleed where she was bitten, for she was so"
55 "wicked that the blood in her had dried up many years before."
55 ""
55 "Dorothy’s life became very sad as she grew to understand that it would"
55 "be harder than ever to get back to Kansas and Aunt Em again. Sometimes"
55 "she would cry bitterly for hours, with Toto sitting at her feet and"
55 "looking into her face, whining dismally to show how sorry he was for"
55 "his little mistress. Toto did not really care whether he was in Kansas"
55 "or the Land of Oz so long as Dorothy was with him; but he knew the"
55 "little girl was unhappy, and that made him unhappy too."
55 ""
55 "Now the Wicked Witch had a great longing to have for her own the Silver"
55 "Shoes which the girl always wore. Her bees and her crows and her wolves"
55 "were lying in heaps and drying up, and she had used up all the power of"
55 "the Golden Cap; but if she could only get hold of the Silver Shoes,"
55 "they would give her more power than all the other things she had lost."
55 "She watched Dorothy carefully, to see if she ever took off her shoes,"
55 "thinking she might steal them. But the child was so proud of her pretty"
55 "shoes that she never took them off except at night and when she took"
55 "her bath. The Witch was too much afraid of the dark to dare go in"
55 "Dorothy’s room at night to take the shoes, and her dread of water was"
55 "greater than her fear of the dark, so she never came near when Dorothy"
55 "was bathing. Indeed, the old Witch never touched water, nor ever let"
55 "water touch her in any way."
55 ""
55 "But the wicked creature was very cunning, and she finally thought of a"
55 "trick that would give her what she wanted. She placed a bar of iron in"
55 "the middle of the kitchen floor, and then by her magic arts made the"
55 "iron invisible to human eyes. So that when Dorothy walked across the"
55 "floor she stumbled over the bar, not being able to see it, and fell at"
55 "full length. She was not much hurt, but in her fall one of the Silver"
55 "Shoes came off; and before she could reach it, the Witch had snatched"
55 "it away and put it on her own skinny foot."
55 ""
55 "The wicked woman was greatly pleased with the success of her trick, for"
55 "as long as she had one of the shoes she owned half the power of their"
55 "charm, and Dorothy could not use it against her, even had she known how"
55 "to do so."
55 ""
55 "The little girl, seeing she had lost one of her pretty shoes, grew"
55 "angry, and said to the Witch, “Give me back my shoe!”"
55 ""
55 "“I will not,” retorted the Witch, “for it is now my shoe, and not"
55 "yours.”"
55 ""
55 "“You are a wicked creature!” cried Dorothy. “You have no right to take"
55 "my shoe from me.”"
55 ""
55 "“I shall keep it, just the same,” said the Witch, laughing at her, “and"
55 "someday I shall get the other one from you, too.”"
55 ""
55 "This made Dorothy so very angry that she picked up the bucket of water"
55 "that stood near and dashed it over the Witch, wetting her from head to"
55 "foot."
55 ""
55 "Instantly the wicked woman gave a loud cry of fear, and then, as"
55 "Dorothy looked at her in wonder, the Witch began to shrink and fall"
55 "away."
55 ""
55 "“See what you have done!” she screamed. “In a minute I shall melt"
55 "away.”"
55 ""
55 "“I’m very sorry, indeed,” said Dorothy, who was truly frightened to see"
55 "the Witch actually melting away like brown sugar before her very eyes."
55 ""
55 "“Didn’t you know water would be the end of me?” asked the Witch, in a"
55 "wailing, despairing voice."
55 ""
55 "“Of course not,” answered Dorothy. “How should I?”"
55 ""
55 "“Well, in a few minutes I shall be all melted, and you will have the"
55 "castle to yourself. I have been wicked in my day, but I never thought a"
55 "little girl like you would ever be able to melt me and end my wicked"
55 "deeds. Look out—here I go!”"
55 ""
55 "With these words the Witch fell down in a brown, melted, shapeless mass"
55 "and began to spread over the clean boards of the kitchen floor. Seeing"
55 "that she had really melted away to nothing, Dorothy drew another bucket"
55 "of water and threw it over the mess. She then swept it all out the"
55 "door. After picking out the silver shoe, which was all that was left of"
55 "the old woman, she cleaned and dried it with a cloth, and put it on her"
55 "foot again. Then, being at last free to do as she chose, she ran out to"
55 "the courtyard to tell the Lion that the Wicked Witch of the West had"
55 "come to an end, and that they were no longer prisoners in a strange"
55 "land."
55 ""
55 ""
55 ""
55 ""
55 "<Chapter XIII"
55 "The Rescue>"
55 ""
55 ""
55 "The Cowardly Lion was much pleased to hear that the Wicked Witch had"
55 "been melted by a bucket of water, and Dorothy at once unlocked the gate"
55 "of his prison and set him free. They went in together to the castle,"
55 "where Dorothy’s first act was to call all the Winkies together and tell"
55 "them that they were no longer slaves."
55 ""
55 "There was great rejoicing among the yellow Winkies, for they had been"
55 "made to work hard during many years for the Wicked Witch, who had"
55 "always treated them with great cruelty. They kept this day as a"
55 "holiday, then and ever after, and spent the time in feasting and"
55 "dancing."
55 ""
55 "“If our friends, the Scarecrow and the Tin Woodman, were only with us,”"
55 "said the Lion, “I should be quite happy.”"
55 ""
55 "“Don’t you suppose we could rescue them?” asked the girl anxiously."
55 ""
55 "“We can try,” answered the Lion."
55 ""
55 "So they called the yellow Winkies and asked them if they would help to"
55 "rescue their friends, and the Winkies said that they would be delighted"
55 "to do all in their power for Dorothy, who had set them free from"
55 "bondage. So she chose a number of the Winkies who looked as if they"
55 "knew the most, and they all started away. They traveled that day and"
55 "part of the next until they came to the rocky plain where the Tin"
55 "Woodman lay, all battered and bent. His axe was near him, but the blade"
55 "was rusted and the handle broken off short."
55 ""
55 "The Winkies lifted him tenderly in their arms, and carried him back to"
55 "the Yellow Castle again, Dorothy shedding a few tears by the way at the"
55 "sad plight of her old friend, and the Lion looking sober and sorry."
55 "When they reached the castle Dorothy said to the Winkies:"
55 ""
55 "“Are any of your people tinsmiths?”"
55 ""
55 "“Oh, yes. Some of us are very good tinsmiths,” they told her."
55 ""
55 "“Then bring them to me,” she said. And when the tinsmiths came,"
55 "bringing with them all their tools in baskets, she inquired, “Can you"
55 "straighten out those dents in the Tin Woodman, and bend him back into"
55 "shape again, and solder him together where he is broken?”"
55 ""
55 "The tinsmiths looked the Woodman over carefully and then answered that"
55 "they thought they could mend him so he would be as good as ever. So"
55 "they set to work in one of the big yellow rooms of the castle and"
55 "worked for three days and four nights, hammering and twisting and"
55 "bending and soldering and polishing and pounding at the legs and body"
55 "and head of the Tin Woodman, until at last he was straightened out into"
55 "his old form, and his joints worked as well as ever. To be sure, there"
55 "were several patches on him, but the tinsmiths did a good job, and as"
55 "the Woodman was not a vain man he did not mind the patches at all."
55 ""
55 "When, at last, he walked into Dorothy’s room and thanked her for"
55 "rescuing him, he was so pleased that he wept tears of joy, and Dorothy"
55 "had to wipe every tear carefully from his face with her apron, so his"
55 "joints would not be rusted. At the same time her own tears fell thick"
55 "and fast at the joy of meeting her old friend again, and these tears"
55 "did not need to be wiped away. As for the Lion, he wiped his eyes so"
55 "often with the tip of his tail that it became quite wet, and he was"
55 "obliged to go out into the courtyard and hold it in the sun till it"
55 "dried."
55 ""
55 "“If we only had the Scarecrow with us again,” said the Tin Woodman,"
55 "when Dorothy had finished telling him everything that had happened, “I"
55 "should be quite happy.”"
55 ""
55 "“We must try to find him,” said the girl."
55 ""
55 "So she called the Winkies to help her, and they walked all that day and"
55 "part of the next until they came to the tall tree in the branches of"
55 "which the Winged Monkeys had tossed the Scarecrow’s clothes."
55 ""
55 "It was a very tall tree, and the trunk was so smooth that no one could"
55 "climb it; but the Woodman said at once, “I’ll chop it down, and then we"
55 "can get the Scarecrow’s clothes.”"
55 ""
55 "Now while the tinsmiths had been at work mending the Woodman himself,"
55 "another of the Winkies, who was a goldsmith, had made an axe-handle of"
55 "solid gold and fitted it to the Woodman’s axe, instead of the old"
55 "broken handle. Others polished the blade until all the rust was removed"
55 "and it glistened like burnished silver."
55 ""
55 "As soon as he had spoken, the Tin Woodman began to chop, and in a short"
55 "time the tree fell over with a crash, whereupon the Scarecrow’s clothes"
55 "fell out of the branches and rolled off on the ground."
55 ""
55 "Dorothy picked them up and had the Winkies carry them back to the"
55 "castle, where they were stuffed with nice, clean straw; and behold!"
55 "here was the Scarecrow, as good as ever, thanking them over and over"
55 "again for saving him."
55 ""
55 "Now that they were reunited, Dorothy and her friends spent a few happy"
55 "days at the Yellow Castle, where they found everything they needed to"
55 "make them comfortable."
55 ""
55 "But one day the girl thought of Aunt Em, and said, “We must go back to"
55 "Oz, and claim his promise.”"
55 ""
55 "“Yes,” said the Woodman, “at last I shall get my heart.”"
55 ""
55 "“And I shall get my brains,” added the Scarecrow joyfully."
55 ""
55 "“And I shall get my courage,” said the Lion thoughtfully."
55 ""
55 "“And I shall get back to Kansas,” cried Dorothy, clapping her hands."
55 "“Oh, let us start for the Emerald City tomorrow!”"
55 ""
55 "This they decided to do. The next day they called the Winkies together"
55 "and bade them good-bye. The Winkies were sorry to have them go, and"
55 "they had grown so fond of the Tin Woodman that they begged him to stay"
55 "and rule over them and the Yellow Land of the West. Finding they were"
55 "determined to go, the Winkies gave Toto and the Lion each a golden"
55 "collar; and to Dorothy they presented a beautiful bracelet studded with"
55 "diamonds; and to the Scarecrow they gave a gold-headed walking stick,"
55 "to keep him from stumbling; and to the Tin Woodman they offered a"
55 "silver oil-can, inlaid with gold and set with precious jewels."
55 ""
55 "Every one of the travelers made the Winkies a pretty speech in return,"
55 "and all shook hands with them until their arms ached."
55 ""
55 "Dorothy went to the Witch’s cupboard to fill her basket with food for"
55 "the journey, and there she saw the Golden Cap. She tried it on her own"
55 "head and found that it fitted her exactly. She did not know anything"
55 "about the charm of the Golden Cap, but she saw that it was pretty, so"
55 "she made up her mind to wear it and carry her sunbonnet in the basket."
55 ""
55 "Then, being prepared for the journey, they all started for the Emerald"
55 "City; and the Winkies gave them three cheers and many good wishes to"
55 "carry with them."
55 ""
55 ""
55 ""
55 ""
55 "<Chapter XIV"
55 "The Winged Monkeys>"
55 ""
55 ""
55 "You will remember there was no road—not even a pathway—between the"
55 "castle of the Wicked Witch and the Emerald City. When the four"
55 "travelers went in search of the Witch she had seen them coming, and so"
55 "sent the Winged Monkeys to bring them to her. It was much harder to"
55 "find their way back through the big fields of buttercups and yellow"
55 "daisies than it was being carried. They knew, of course, they must go"
55 "straight east, toward the rising sun; and they started off in the right"
55 "way. But at noon, when the sun was over their heads, they did not know"
55 "which was east and which was west, and that was the reason they were"
55 "lost in the great fields. They kept on walking, however, and at night"
55 "the moon came out and shone brightly. So they lay down among the sweet"
55 "smelling yellow flowers and slept soundly until morning—all but the"
55 "Scarecrow and the Tin Woodman."
55 ""
55 "The next morning the sun was behind a cloud, but they started on, as if"
55 "they were quite sure which way they were going."
55 ""
55 "“If we walk far enough,” said Dorothy, “I am sure we shall sometime"
55 "come to some place.”"
55 ""
55 "But day by day passed away, and they still saw nothing before them but"
55 "the scarlet fields. The Scarecrow began to grumble a bit."
55 ""
55 "“We have surely lost our way,” he said, “and unless we find it again in"
55 "time to reach the Emerald City, I shall never get my brains.”"
55 ""
55 "“Nor I my heart,” declared the Tin Woodman. “It seems to me I can"
55 "scarcely wait till I get to Oz, and you must admit this is a very long"
55 "journey.”"
55 ""
55 "“You see,” said the Cowardly Lion, with a whimper, “I haven’t the"
55 "courage to keep tramping forever, without getting anywhere at all.”"
55 ""
55 "Then Dorothy lost heart. She sat down on the grass and looked at her"
55 "companions, and they sat down and looked at her, and Toto found that"
55 "for the first time in his life he was too tired to chase a butterfly"
55 "that flew past his head. So he put out his tongue and panted and looked"
55 "at Dorothy as if to ask what they should do next."
55 ""
55 "“Suppose we call the field mice,” she suggested. “They could probably"
55 "tell us the way to the Emerald City.”"
55 ""
55 "“To be sure they could,” cried the Scarecrow. “Why didn’t we think of"
55 "that before?”"
55 ""
55 "Dorothy blew the little whistle she had always carried about her neck"
55 "since the Queen of the Mice had given it to her. In a few minutes they"
55 "heard the pattering of tiny feet, and many of the small gray mice came"
55 "running up to her. Among them was the Queen herself, who asked, in her"
55 "squeaky little voice:"
55 ""
55 "“What can I do for my friends?”"
55 ""
55 "“We have lost our way,” said Dorothy. “Can you tell us where the"
55 "Emerald City is?”"
55 ""
55 "“Certainly,” answered the Queen; “but it is a great way off, for you"
55 "have had it at your backs all this time.” Then she noticed Dorothy’s"
55 "Golden Cap, and said, “Why don’t you use the charm of the Cap, and call"
55 "the Winged Monkeys to you? They will carry you to the City of Oz in"
55 "less than an hour.”"
55 ""
55 "“I didn’t know there was a charm,” answered Dorothy, in surprise. “What"
55 "is it?”"
55 ""
55 "“It is written inside the Golden Cap,” replied the Queen of the Mice."
55 "“But if you are going to call the Winged Monkeys we must run away, for"
55 "they are full of mischief and think it great fun to plague us.”"
55 ""
55 "“Won’t they hurt me?” asked the girl anxiously."
55 ""
55 "“Oh, no. They must obey the wearer of the Cap. Good-bye!” And she"
55 "scampered out of sight, with all the mice hurrying after her."
55 ""
55 "Dorothy looked inside the Golden Cap and saw some words written upon"
55 "the lining. These, she thought, must be the charm, so she read the"
55 "directions carefully and put the Cap upon her head."
55 ""
55 "“Ep-pe, pep-pe, kak-ke!” she said, standing on her left foot."
55 ""
55 "“What did you say?” asked the Scarecrow, who did not know what she was"
55 "doing."
55 ""
55 "“Hil-lo, hol-lo, hel-lo!” Dorothy went on, standing this time on her"
55 "right foot."
55 ""
55 "“Hello!” replied the Tin Woodman calmly."
55 ""
55 "“Ziz-zy, zuz-zy, zik!” said Dorothy, who was now standing on both feet."
55 "This ended the saying of the charm, and they heard a great chattering"
55 "and flapping of wings, as the band of Winged Monkeys flew up to them."
55 ""
55 "The King bowed low before Dorothy, and asked, “What is your command?”"
55 ""
55 "“We wish to go to the Emerald City,” said the child, “and we have lost"
55 "our way.”"
55 ""
55 "“We will carry you,” replied the King, and no sooner had he spoken than"
55 "two of the Monkeys caught Dorothy in their arms and flew away with her."
55 "Others took the Scarecrow and the Woodman and the Lion, and one little"
55 "Monkey seized Toto and flew after them, although the dog tried hard to"
55 "bite him."
55 ""
55 "The Scarecrow and the Tin Woodman were rather frightened at first, for"
55 "they remembered how badly the Winged Monkeys had treated them before;"
55 "but they saw that no harm was intended, so they rode through the air"
55 "quite cheerfully, and had a fine time looking at the pretty gardens and"
55 "woods far below them."
55 ""
55 "Dorothy found herself riding easily between two of the biggest Monkeys,"
55 "one of them the King himself. They had made a chair of their hands and"
55 "were careful not to hurt her."
55 ""
